Product,Week No.,Weekly Sales,Total Sales,Average Weekly Demand,Standard Deviation
B-002,77,107,8130,104.2307692,36.48017539
B-003,0,39,4606,59.05128205,22.60381386
B-003,1,76,4606,59.05128205,22.60381386
B-003,2,64,4606,59.05128205,22.60381386
B-003,3,33,4606,59.05128205,22.60381386
B-003,4,86,4606,59.05128205,22.60381386
B-003,5,50,4606,59.05128205,22.60381386
B-003,6,80,4606,59.05128205,22.60381386
B-003,7,102,4606,59.05128205,22.60381386
B-003,8,55,4606,59.05128205,22.60381386
B-003,9,54,4606,59.05128205,22.60381386
B-003,10,72,4606,59.05128205,22.60381386
B-003,11,34,4606,59.05128205,22.60381386
B-003,12,40,4606,59.05128205,22.60381386
B-003,13,45,4606,59.05128205,22.60381386
B-003,14,61,4606,59.05128205,22.60381386
B-003,15,108,4606,59.05128205,22.60381386
B-003,16,58,4606,59.05128205,22.60381386
B-003,17,59,4606,59.05128205,22.60381386
B-003,18,76,4606,59.05128205,22.60381386
B-003,19,58,4606,59.05128205,22.60381386
B-003,20,89,4606,59.05128205,22.60381386
B-003,21,153,4606,59.05128205,22.60381386
B-003,22,103,4606,59.05128205,22.60381386
B-003,23,39,4606,59.05128205,22.60381386
B-003,24,95,4606,59.05128205,22.60381386
B-003,25,57,4606,59.05128205,22.60381386
B-003,26,68,4606,59.05128205,22.60381386
B-003,27,70,4606,59.05128205,22.60381386
B-003,28,64,4606,59.05128205,22.60381386
B-003,29,73,4606,59.05128205,22.60381386
B-003,30,64,4606,59.05128205,22.60381386
B-003,31,42,4606,59.05128205,22.60381386
B-003,32,77,4606,59.05128205,22.60381386
B-003,33,77,4606,59.05128205,22.60381386
B-003,34,57,4606,59.05128205,22.60381386
B-003,35,79,4606,59.05128205,22.60381386
B-003,36,56,4606,59.05128205,22.60381386
B-003,37,65,4606,59.05128205,22.60381386
B-003,38,47,4606,59.05128205,22.60381386
B-003,39,76,4606,59.05128205,22.60381386
B-003,40,35,4606,59.05128205,22.60381386
B-003,41,88,4606,59.05128205,22.60381386
B-003,42,53,4606,59.05128205,22.60381386
B-003,43,56,4606,59.05128205,22.60381386
B-003,44,78,4606,59.05128205,22.60381386
B-003,45,69,4606,59.05128205,22.60381386
B-003,46,72,4606,59.05128205,22.60381386
B-003,47,82,4606,59.05128205,22.60381386
B-003,48,81,4606,59.05128205,22.60381386
B-003,49,55,4606,59.05128205,22.60381386
B-003,50,25,4606,59.05128205,22.60381386
B-003,51,59,4606,59.05128205,22.60381386
B-003,52,42,4606,59.05128205,22.60381386
B-003,53,75,4606,59.05128205,22.60381386
B-003,54,37,4606,59.05128205,22.60381386
B-003,55,30,4606,59.05128205,22.60381386
B-003,56,78,4606,59.05128205,22.60381386
B-003,57,53,4606,59.05128205,22.60381386
B-003,58,44,4606,59.05128205,22.60381386
B-003,59,66,4606,59.05128205,22.60381386
B-003,60,41,4606,59.05128205,22.60381386
B-003,61,42,4606,59.05128205,22.60381386
B-003,62,26,4606,59.05128205,22.60381386
B-003,63,38,4606,59.05128205,22.60381386
B-003,64,68,4606,59.05128205,22.60381386
B-003,65,45,4606,59.05128205,22.60381386
B-003,66,53,4606,59.05128205,22.60381386
B-003,67,38,4606,59.05128205,22.60381386
B-003,68,42,4606,59.05128205,22.60381386
B-003,69,27,4606,59.05128205,22.60381386
B-003,70,38,4606,59.05128205,22.60381386
B-003,71,53,4606,59.05128205,22.60381386
B-003,72,38,4606,59.05128205,22.60381386
B-003,73,33,4606,59.05128205,22.60381386
B-003,74,33,4606,59.05128205,22.60381386
B-003,75,28,4606,59.05128205,22.60381386
B-003,76,54,4606,59.05128205,22.60381386
B-003,77,30,4606,59.05128205,22.60381386
B-004,0,135,21711,278.3461538,115.0617933
B-004,1,237,21711,278.3461538,115.0617933
B-004,2,245,21711,278.3461538,115.0617933
B-004,3,200,21711,278.3461538,115.0617933
B-004,4,214,21711,278.3461538,115.0617933
B-004,5,135,21711,278.3461538,115.0617933
B-004,6,229,21711,278.3461538,115.0617933
B-004,7,220,21711,278.3461538,115.0617933
B-004,8,388,21711,278.3461538,115.0617933
B-004,9,171,21711,278.3461538,115.0617933
B-004,10,212,21711,278.3461538,115.0617933
B-004,11,129,21711,278.3461538,115.0617933
B-004,12,177,21711,278.3461538,115.0617933
B-004,13,206,21711,278.3461538,115.0617933
B-004,14,213,21711,278.3461538,115.0617933
B-004,15,840,21711,278.3461538,115.0617933
B-004,16,694,21711,278.3461538,115.0617933
B-004,17,361,21711,278.3461538,115.0617933
B-004,18,579,21711,278.3461538,115.0617933
B-004,19,355,21711,278.3461538,115.0617933
B-004,20,417,21711,278.3461538,115.0617933
B-004,21,251,21711,278.3461538,115.0617933
B-004,22,400,21711,278.3461538,115.0617933
B-004,23,214,21711,278.3461538,115.0617933
B-004,24,237,21711,278.3461538,115.0617933
B-004,25,307,21711,278.3461538,115.0617933
B-004,26,323,21711,278.3461538,115.0617933
B-004,27,261,21711,278.3461538,115.0617933
B-004,28,221,21711,278.3461538,115.0617933
B-004,29,289,21711,278.3461538,115.0617933
B-004,30,199,21711,278.3461538,115.0617933
B-004,31,265,21711,278.3461538,115.0617933
B-004,32,307,21711,278.3461538,115.0617933
B-004,33,318,21711,278.3461538,115.0617933
B-004,34,283,21711,278.3461538,115.0617933
B-004,35,225,21711,278.3461538,115.0617933
B-004,36,227,21711,278.3461538,115.0617933
B-004,37,224,21711,278.3461538,115.0617933
B-004,38,180,21711,278.3461538,115.0617933
B-004,39,257,21711,278.3461538,115.0617933
B-004,40,183,21711,278.3461538,115.0617933
B-004,41,452,21711,278.3461538,115.0617933
B-004,42,199,21711,278.3461538,115.0617933
B-004,43,175,21711,278.3461538,115.0617933
B-004,44,239,21711,278.3461538,115.0617933
B-004,45,290,21711,278.3461538,115.0617933
B-004,46,277,21711,278.3461538,115.0617933
B-004,47,280,21711,278.3461538,115.0617933
B-004,48,357,21711,278.3461538,115.0617933
B-004,49,347,21711,278.3461538,115.0617933
B-004,50,203,21711,278.3461538,115.0617933
B-004,51,247,21711,278.3461538,115.0617933
B-004,52,162,21711,278.3461538,115.0617933
B-004,53,326,21711,278.3461538,115.0617933
B-004,54,204,21711,278.3461538,115.0617933
B-004,55,161,21711,278.3461538,115.0617933
B-004,56,341,21711,278.3461538,115.0617933
B-004,57,217,21711,278.3461538,115.0617933
B-004,58,219,21711,278.3461538,115.0617933
B-004,59,378,21711,278.3461538,115.0617933
B-004,60,303,21711,278.3461538,115.0617933
B-004,61,399,21711,278.3461538,115.0617933
B-004,62,160,21711,278.3461538,115.0617933
B-004,63,193,21711,278.3461538,115.0617933
B-004,64,390,21711,278.3461538,115.0617933
B-004,65,319,21711,278.3461538,115.0617933
B-004,66,378,21711,278.3461538,115.0617933
B-004,67,367,21711,278.3461538,115.0617933
B-004,68,228,21711,278.3461538,115.0617933
B-004,69,286,21711,278.3461538,115.0617933
B-004,70,266,21711,278.3461538,115.0617933
B-004,71,279,21711,278.3461538,115.0617933
B-004,72,316,21711,278.3461538,115.0617933
B-004,73,296,21711,278.3461538,115.0617933
B-004,74,213,21711,278.3461538,115.0617933
B-004,75,257,21711,278.3461538,115.0617933
B-004,76,298,21711,278.3461538,115.0617933
B-004,77,161,21711,278.3461538,115.0617933
B-005,0,5,1212,15.53846154,6.727907198
B-005,1,11,1212,15.53846154,6.727907198
B-005,2,9,1212,15.53846154,6.727907198
B-005,3,5,1212,15.53846154,6.727907198
B-005,4,18,1212,15.53846154,6.727907198
B-005,5,7,1212,15.53846154,6.727907198
B-005,6,26,1212,15.53846154,6.727907198
B-005,7,14,1212,15.53846154,6.727907198
B-005,8,24,1212,15.53846154,6.727907198
B-005,9,26,1212,15.53846154,6.727907198
B-005,10,35,1212,15.53846154,6.727907198
B-005,11,14,1212,15.53846154,6.727907198
B-005,12,17,1212,15.53846154,6.727907198
B-005,13,15,1212,15.53846154,6.727907198
B-005,14,11,1212,15.53846154,6.727907198
B-005,15,27,1212,15.53846154,6.727907198
B-005,16,13,1212,15.53846154,6.727907198
B-005,17,13,1212,15.53846154,6.727907198
B-005,18,23,1212,15.53846154,6.727907198
B-005,19,13,1212,15.53846154,6.727907198
B-005,20,30,1212,15.53846154,6.727907198
B-005,21,22,1212,15.53846154,6.727907198
B-005,22,17,1212,15.53846154,6.727907198
B-005,23,21,1212,15.53846154,6.727907198
B-005,24,17,1212,15.53846154,6.727907198
B-005,25,12,1212,15.53846154,6.727907198
B-005,26,19,1212,15.53846154,6.727907198
B-005,27,11,1212,15.53846154,6.727907198
B-005,28,10,1212,15.53846154,6.727907198
B-005,29,17,1212,15.53846154,6.727907198
B-005,30,14,1212,15.53846154,6.727907198
B-005,31,9,1212,15.53846154,6.727907198
B-005,32,15,1212,15.53846154,6.727907198
B-005,33,8,1212,15.53846154,6.727907198
B-005,34,18,1212,15.53846154,6.727907198
B-005,35,15,1212,15.53846154,6.727907198
B-005,36,17,1212,15.53846154,6.727907198
B-005,37,14,1212,15.53846154,6.727907198
B-005,38,9,1212,15.53846154,6.727907198
B-005,39,20,1212,15.53846154,6.727907198
B-005,40,13,1212,15.53846154,6.727907198
B-005,41,20,1212,15.53846154,6.727907198
B-005,42,11,1212,15.53846154,6.727907198
B-005,43,9,1212,15.53846154,6.727907198
B-005,44,17,1212,15.53846154,6.727907198
B-005,45,25,1212,15.53846154,6.727907198
B-005,46,18,1212,15.53846154,6.727907198
B-005,47,14,1212,15.53846154,6.727907198
B-005,48,21,1212,15.53846154,6.727907198
B-005,49,14,1212,15.53846154,6.727907198
B-005,50,10,1212,15.53846154,6.727907198
B-005,51,19,1212,15.53846154,6.727907198
B-005,52,13,1212,15.53846154,6.727907198
B-005,53,17,1212,15.53846154,6.727907198
B-005,54,22,1212,15.53846154,6.727907198
B-005,55,20,1212,15.53846154,6.727907198
B-005,56,19,1212,15.53846154,6.727907198
B-005,57,19,1212,15.53846154,6.727907198
B-005,58,20,1212,15.53846154,6.727907198
B-005,59,26,1212,15.53846154,6.727907198
B-005,60,19,1212,15.53846154,6.727907198
B-005,61,13,1212,15.53846154,6.727907198
B-005,62,18,1212,15.53846154,6.727907198
B-005,63,18,1212,15.53846154,6.727907198
B-005,64,31,1212,15.53846154,6.727907198
B-005,65,21,1212,15.53846154,6.727907198
B-005,66,19,1212,15.53846154,6.727907198
B-005,67,16,1212,15.53846154,6.727907198
B-005,68,12,1212,15.53846154,6.727907198
B-005,69,13,1212,15.53846154,6.727907198
B-005,70,5,1212,15.53846154,6.727907198
B-005,71,2,1212,15.53846154,6.727907198
B-005,72,10,1212,15.53846154,6.727907198
B-005,73,4,1212,15.53846154,6.727907198
B-005,74,5,1212,15.53846154,6.727907198
B-005,75,3,1212,15.53846154,6.727907198
B-005,76,9,1212,15.53846154,6.727907198
B-005,77,6,1212,15.53846154,6.727907198
B-006,0,64,14486,185.7179487,51.28400612
B-006,1,137,14486,185.7179487,51.28400612
B-006,2,102,14486,185.7179487,51.28400612
B-006,3,129,14486,185.7179487,51.28400612
B-006,4,141,14486,185.7179487,51.28400612
B-006,5,161,14486,185.7179487,51.28400612
B-006,6,151,14486,185.7179487,51.28400612
B-006,7,199,14486,185.7179487,51.28400612
B-006,8,173,14486,185.7179487,51.28400612
B-006,9,117,14486,185.7179487,51.28400612
B-006,10,175,14486,185.7179487,51.28400612
B-006,11,213,14486,185.7179487,51.28400612
B-006,12,159,14486,185.7179487,51.28400612
B-006,13,117,14486,185.7179487,51.28400612
B-006,14,192,14486,185.7179487,51.28400612
B-006,15,452,14486,185.7179487,51.28400612
B-006,16,227,14486,185.7179487,51.28400612
B-006,17,204,14486,185.7179487,51.28400612
B-006,18,113,14486,185.7179487,51.28400612
B-006,19,186,14486,185.7179487,51.28400612
B-006,20,180,14486,185.7179487,51.28400612
B-006,21,149,14486,185.7179487,51.28400612
B-006,22,263,14486,185.7179487,51.28400612
B-006,23,184,14486,185.7179487,51.28400612
B-006,24,221,14486,185.7179487,51.28400612
B-006,25,187,14486,185.7179487,51.28400612
B-006,26,256,14486,185.7179487,51.28400612
B-006,27,180,14486,185.7179487,51.28400612
B-006,28,209,14486,185.7179487,51.28400612
B-006,29,233,14486,185.7179487,51.28400612
B-006,30,179,14486,185.7179487,51.28400612
B-006,31,237,14486,185.7179487,51.28400612
B-006,32,191,14486,185.7179487,51.28400612
B-006,33,218,14486,185.7179487,51.28400612
B-006,34,200,14486,185.7179487,51.28400612
B-006,35,177,14486,185.7179487,51.28400612
B-006,36,203,14486,185.7179487,51.28400612
B-006,37,144,14486,185.7179487,51.28400612
B-006,38,182,14486,185.7179487,51.28400612
B-006,39,190,14486,185.7179487,51.28400612
B-006,40,195,14486,185.7179487,51.28400612
B-006,41,252,14486,185.7179487,51.28400612
B-006,42,209,14486,185.7179487,51.28400612
B-006,43,160,14486,185.7179487,51.28400612
B-006,44,233,14486,185.7179487,51.28400612
B-006,45,190,14486,185.7179487,51.28400612
B-006,46,255,14486,185.7179487,51.28400612
B-006,47,214,14486,185.7179487,51.28400612
B-006,48,236,14486,185.7179487,51.28400612
B-006,49,174,14486,185.7179487,51.28400612
B-006,50,88,14486,185.7179487,51.28400612
B-006,51,169,14486,185.7179487,51.28400612
B-006,52,225,14486,185.7179487,51.28400612
B-006,53,241,14486,185.7179487,51.28400612
B-006,54,164,14486,185.7179487,51.28400612
B-006,55,182,14486,185.7179487,51.28400612
B-006,56,184,14486,185.7179487,51.28400612
B-006,57,171,14486,185.7179487,51.28400612
B-006,58,171,14486,185.7179487,51.28400612
B-006,59,204,14486,185.7179487,51.28400612
B-006,60,216,14486,185.7179487,51.28400612
B-006,61,128,14486,185.7179487,51.28400612
B-006,62,159,14486,185.7179487,51.28400612
B-006,63,172,14486,185.7179487,51.28400612
B-006,64,265,14486,185.7179487,51.28400612
B-006,65,154,14486,185.7179487,51.28400612
B-006,66,186,14486,185.7179487,51.28400612
B-006,67,166,14486,185.7179487,51.28400612
B-006,68,172,14486,185.7179487,51.28400612
B-006,69,139,14486,185.7179487,51.28400612
B-006,70,194,14486,185.7179487,51.28400612
B-006,71,204,14486,185.7179487,51.28400612
B-006,72,136,14486,185.7179487,51.28400612
B-006,73,172,14486,185.7179487,51.28400612
B-006,74,203,14486,185.7179487,51.28400612
B-006,75,129,14486,185.7179487,51.28400612
B-006,76,242,14486,185.7179487,51.28400612
B-006,77,137,14486,185.7179487,51.28400612
B-007,0,39,5806,74.43589744,37.94376897
B-007,1,64,5806,74.43589744,37.94376897
B-007,2,31,5806,74.43589744,37.94376897
B-007,3,49,5806,74.43589744,37.94376897
B-007,4,69,5806,74.43589744,37.94376897
B-007,5,161,5806,74.43589744,37.94376897
B-007,6,115,5806,74.43589744,37.94376897
B-007,7,97,5806,74.43589744,37.94376897
B-007,8,93,5806,74.43589744,37.94376897
B-007,9,37,5806,74.43589744,37.94376897
B-007,10,102,5806,74.43589744,37.94376897
B-007,11,59,5806,74.43589744,37.94376897
B-007,12,57,5806,74.43589744,37.94376897
B-007,13,98,5806,74.43589744,37.94376897
B-007,14,75,5806,74.43589744,37.94376897
B-007,15,79,5806,74.43589744,37.94376897
B-007,16,85,5806,74.43589744,37.94376897
B-007,17,70,5806,74.43589744,37.94376897
B-007,18,86,5806,74.43589744,37.94376897
B-007,19,58,5806,74.43589744,37.94376897
B-007,20,65,5806,74.43589744,37.94376897
B-007,21,89,5806,74.43589744,37.94376897
B-007,22,74,5806,74.43589744,37.94376897
B-007,23,54,5806,74.43589744,37.94376897
B-007,24,80,5806,74.43589744,37.94376897
B-007,25,71,5806,74.43589744,37.94376897
B-007,26,103,5806,74.43589744,37.94376897
B-007,27,143,5806,74.43589744,37.94376897
B-007,28,63,5806,74.43589744,37.94376897
B-007,29,212,5806,74.43589744,37.94376897
B-007,30,94,5806,74.43589744,37.94376897
B-007,31,57,5806,74.43589744,37.94376897
B-007,32,60,5806,74.43589744,37.94376897
B-007,33,64,5806,74.43589744,37.94376897
B-007,34,101,5806,74.43589744,37.94376897
B-007,35,58,5806,74.43589744,37.94376897
B-007,36,78,5806,74.43589744,37.94376897
B-007,37,48,5806,74.43589744,37.94376897
B-007,38,57,5806,74.43589744,37.94376897
B-007,39,61,5806,74.43589744,37.94376897
B-007,40,30,5806,74.43589744,37.94376897
B-007,41,55,5806,74.43589744,37.94376897
B-007,42,88,5806,74.43589744,37.94376897
B-007,43,62,5806,74.43589744,37.94376897
B-007,44,62,5806,74.43589744,37.94376897
B-007,45,40,5806,74.43589744,37.94376897
B-007,46,75,5806,74.43589744,37.94376897
B-007,47,60,5806,74.43589744,37.94376897
B-007,48,52,5806,74.43589744,37.94376897
B-007,49,86,5806,74.43589744,37.94376897
B-007,50,29,5806,74.43589744,37.94376897
B-007,51,25,5806,74.43589744,37.94376897
B-007,52,68,5806,74.43589744,37.94376897
B-007,53,32,5806,74.43589744,37.94376897
B-007,54,68,5806,74.43589744,37.94376897
B-007,55,53,5806,74.43589744,37.94376897
B-007,56,56,5806,74.43589744,37.94376897
B-007,57,69,5806,74.43589744,37.94376897
B-007,58,38,5806,74.43589744,37.94376897
B-007,59,64,5806,74.43589744,37.94376897
B-007,60,93,5806,74.43589744,37.94376897
B-007,61,189,5806,74.43589744,37.94376897
B-007,62,54,5806,74.43589744,37.94376897
B-007,63,73,5806,74.43589744,37.94376897
B-007,64,108,5806,74.43589744,37.94376897
B-007,65,122,5806,74.43589744,37.94376897
B-007,66,73,5806,74.43589744,37.94376897
B-007,67,61,5806,74.43589744,37.94376897
B-007,68,249,5806,74.43589744,37.94376897
B-007,69,57,5806,74.43589744,37.94376897
B-007,70,60,5806,74.43589744,37.94376897
B-007,71,58,5806,74.43589744,37.94376897
B-007,72,46,5806,74.43589744,37.94376897
B-007,73,59,5806,74.43589744,37.94376897
B-007,74,52,5806,74.43589744,37.94376897
B-007,75,64,5806,74.43589744,37.94376897
B-007,76,72,5806,74.43589744,37.94376897
B-007,77,48,5806,74.43589744,37.94376897
B-008,0,8,1868,23.94871795,8.627797775
B-008,1,15,1868,23.94871795,8.627797775
B-008,2,14,1868,23.94871795,8.627797775
B-008,3,13,1868,23.94871795,8.627797775
B-008,4,24,1868,23.94871795,8.627797775
B-008,5,20,1868,23.94871795,8.627797775
B-008,6,8,1868,23.94871795,8.627797775
B-008,7,22,1868,23.94871795,8.627797775
B-008,8,16,1868,23.94871795,8.627797775
B-008,9,16,1868,23.94871795,8.627797775
B-008,10,19,1868,23.94871795,8.627797775
B-008,11,35,1868,23.94871795,8.627797775
B-008,12,32,1868,23.94871795,8.627797775
B-008,13,15,1868,23.94871795,8.627797775
B-008,14,20,1868,23.94871795,8.627797775
B-008,15,57,1868,23.94871795,8.627797775
B-008,16,46,1868,23.94871795,8.627797775
B-008,17,20,1868,23.94871795,8.627797775
B-008,18,17,1868,23.94871795,8.627797775
B-008,19,21,1868,23.94871795,8.627797775
B-008,20,23,1868,23.94871795,8.627797775
B-008,21,28,1868,23.94871795,8.627797775
B-008,22,34,1868,23.94871795,8.627797775
B-008,23,25,1868,23.94871795,8.627797775
B-008,24,37,1868,23.94871795,8.627797775
B-008,25,29,1868,23.94871795,8.627797775
B-008,26,28,1868,23.94871795,8.627797775
B-008,27,26,1868,23.94871795,8.627797775
B-008,28,39,1868,23.94871795,8.627797775
B-008,29,38,1868,23.94871795,8.627797775
B-008,30,20,1868,23.94871795,8.627797775
B-008,31,25,1868,23.94871795,8.627797775
B-008,32,20,1868,23.94871795,8.627797775
B-008,33,21,1868,23.94871795,8.627797775
B-008,34,27,1868,23.94871795,8.627797775
B-008,35,23,1868,23.94871795,8.627797775
B-008,36,28,1868,23.94871795,8.627797775
B-008,37,12,1868,23.94871795,8.627797775
B-008,38,24,1868,23.94871795,8.627797775
B-008,39,24,1868,23.94871795,8.627797775
B-008,40,31,1868,23.94871795,8.627797775
B-008,41,30,1868,23.94871795,8.627797775
B-008,42,26,1868,23.94871795,8.627797775
B-008,43,24,1868,23.94871795,8.627797775
B-008,44,28,1868,23.94871795,8.627797775
B-008,45,29,1868,23.94871795,8.627797775
B-008,46,28,1868,23.94871795,8.627797775
B-008,47,28,1868,23.94871795,8.627797775
B-008,48,42,1868,23.94871795,8.627797775
B-008,49,24,1868,23.94871795,8.627797775
B-008,50,10,1868,23.94871795,8.627797775
B-008,51,26,1868,23.94871795,8.627797775
B-008,52,22,1868,23.94871795,8.627797775
B-008,53,36,1868,23.94871795,8.627797775
B-008,54,27,1868,23.94871795,8.627797775
B-008,55,22,1868,23.94871795,8.627797775
B-008,56,30,1868,23.94871795,8.627797775
B-008,57,24,1868,23.94871795,8.627797775
B-008,58,23,1868,23.94871795,8.627797775
B-008,59,32,1868,23.94871795,8.627797775
B-008,60,23,1868,23.94871795,8.627797775
B-008,61,13,1868,23.94871795,8.627797775
B-008,62,17,1868,23.94871795,8.627797775
B-008,63,9,1868,23.94871795,8.627797775
B-008,64,28,1868,23.94871795,8.627797775
B-008,65,19,1868,23.94871795,8.627797775
B-008,66,16,1868,23.94871795,8.627797775
B-008,67,20,1868,23.94871795,8.627797775
B-008,68,21,1868,23.94871795,8.627797775
B-008,69,20,1868,23.94871795,8.627797775
B-008,70,19,1868,23.94871795,8.627797775
B-008,71,26,1868,23.94871795,8.627797775
B-008,72,19,1868,23.94871795,8.627797775
B-008,73,22,1868,23.94871795,8.627797775
B-008,74,25,1868,23.94871795,8.627797775
B-008,75,13,1868,23.94871795,8.627797775
B-008,76,33,1868,23.94871795,8.627797775
B-008,77,14,1868,23.94871795,8.627797775
B-009,0,424,28401,364.1153846,93.08800204
B-009,1,511,28401,364.1153846,93.08800204
B-009,2,319,28401,364.1153846,93.08800204
B-009,3,245,28401,364.1153846,93.08800204
B-009,4,444,28401,364.1153846,93.08800204
B-009,5,318,28401,364.1153846,93.08800204
B-009,6,583,28401,364.1153846,93.08800204
B-009,7,464,28401,364.1153846,93.08800204
B-009,8,471,28401,364.1153846,93.08800204
B-009,9,336,28401,364.1153846,93.08800204
B-009,10,363,28401,364.1153846,93.08800204
B-009,11,423,28401,364.1153846,93.08800204
B-009,12,311,28401,364.1153846,93.08800204
B-009,13,332,28401,364.1153846,93.08800204
B-009,14,375,28401,364.1153846,93.08800204
B-009,15,668,28401,364.1153846,93.08800204
B-009,16,406,28401,364.1153846,93.08800204
B-009,17,407,28401,364.1153846,93.08800204
B-009,18,426,28401,364.1153846,93.08800204
B-009,19,458,28401,364.1153846,93.08800204
B-009,20,424,28401,364.1153846,93.08800204
B-009,21,311,28401,364.1153846,93.08800204
B-009,22,485,28401,364.1153846,93.08800204
B-009,23,389,28401,364.1153846,93.08800204
B-009,24,454,28401,364.1153846,93.08800204
B-009,25,363,28401,364.1153846,93.08800204
B-009,26,480,28401,364.1153846,93.08800204
B-009,27,370,28401,364.1153846,93.08800204
B-009,28,334,28401,364.1153846,93.08800204
B-009,29,354,28401,364.1153846,93.08800204
B-009,30,380,28401,364.1153846,93.08800204
B-009,31,307,28401,364.1153846,93.08800204
B-009,32,349,28401,364.1153846,93.08800204
B-009,33,355,28401,364.1153846,93.08800204
B-009,34,371,28401,364.1153846,93.08800204
B-009,35,308,28401,364.1153846,93.08800204
B-009,36,341,28401,364.1153846,93.08800204
B-009,37,307,28401,364.1153846,93.08800204
B-009,38,265,28401,364.1153846,93.08800204
B-009,39,446,28401,364.1153846,93.08800204
B-009,40,242,28401,364.1153846,93.08800204
B-009,41,399,28401,364.1153846,93.08800204
B-009,42,304,28401,364.1153846,93.08800204
B-009,43,269,28401,364.1153846,93.08800204
B-009,44,312,28401,364.1153846,93.08800204
B-009,45,334,28401,364.1153846,93.08800204
B-009,46,516,28401,364.1153846,93.08800204
B-009,47,399,28401,364.1153846,93.08800204
B-009,48,371,28401,364.1153846,93.08800204
B-009,49,266,28401,364.1153846,93.08800204
B-009,50,136,28401,364.1153846,93.08800204
B-009,51,205,28401,364.1153846,93.08800204
B-009,52,348,28401,364.1153846,93.08800204
B-009,53,299,28401,364.1153846,93.08800204
B-009,54,274,28401,364.1153846,93.08800204
B-009,55,241,28401,364.1153846,93.08800204
B-009,56,509,28401,364.1153846,93.08800204
B-009,57,351,28401,364.1153846,93.08800204
B-009,58,210,28401,364.1153846,93.08800204
B-009,59,503,28401,364.1153846,93.08800204
B-009,60,444,28401,364.1153846,93.08800204
B-009,61,354,28401,364.1153846,93.08800204
B-009,62,279,28401,364.1153846,93.08800204
B-009,63,308,28401,364.1153846,93.08800204
B-009,64,610,28401,364.1153846,93.08800204
B-009,65,380,28401,364.1153846,93.08800204
B-009,66,295,28401,364.1153846,93.08800204
B-009,67,238,28401,364.1153846,93.08800204
B-009,68,333,28401,364.1153846,93.08800204
B-009,69,312,28401,364.1153846,93.08800204
B-009,70,402,28401,364.1153846,93.08800204
B-009,71,302,28401,364.1153846,93.08800204
B-009,72,353,28401,364.1153846,93.08800204
B-009,73,323,28401,364.1153846,93.08800204
B-009,74,325,28401,364.1153846,93.08800204
B-009,75,309,28401,364.1153846,93.08800204
B-009,76,400,28401,364.1153846,93.08800204
B-009,77,269,28401,364.1153846,93.08800204
B-010,0,280,28557,366.1153846,118.5480319
B-010,1,343,28557,366.1153846,118.5480319
B-010,2,198,28557,366.1153846,118.5480319
B-010,3,104,28557,366.1153846,118.5480319
B-010,4,325,28557,366.1153846,118.5480319
B-010,5,197,28557,366.1153846,118.5480319
B-010,6,413,28557,366.1153846,118.5480319
B-010,7,355,28557,366.1153846,118.5480319
B-010,8,773,28557,366.1153846,118.5480319
B-010,9,301,28557,366.1153846,118.5480319
B-010,10,477,28557,366.1153846,118.5480319
B-010,11,328,28557,366.1153846,118.5480319
B-010,12,379,28557,366.1153846,118.5480319
B-010,13,323,28557,366.1153846,118.5480319
B-010,14,306,28557,366.1153846,118.5480319
B-010,15,738,28557,366.1153846,118.5480319
B-010,16,499,28557,366.1153846,118.5480319
B-010,17,462,28557,366.1153846,118.5480319
B-010,18,442,28557,366.1153846,118.5480319
B-010,19,363,28557,366.1153846,118.5480319
B-010,20,513,28557,366.1153846,118.5480319
B-010,21,265,28557,366.1153846,118.5480319
B-010,22,431,28557,366.1153846,118.5480319
B-010,23,408,28557,366.1153846,118.5480319
B-010,24,382,28557,366.1153846,118.5480319
B-010,25,362,28557,366.1153846,118.5480319
B-010,26,467,28557,366.1153846,118.5480319
B-010,27,374,28557,366.1153846,118.5480319
B-010,28,282,28557,366.1153846,118.5480319
B-010,29,270,28557,366.1153846,118.5480319
B-010,30,287,28557,366.1153846,118.5480319
B-010,31,381,28557,366.1153846,118.5480319
B-010,32,538,28557,366.1153846,118.5480319
B-010,33,267,28557,366.1153846,118.5480319
B-010,34,368,28557,366.1153846,118.5480319
B-010,35,277,28557,366.1153846,118.5480319
B-010,36,348,28557,366.1153846,118.5480319
B-010,37,352,28557,366.1153846,118.5480319
B-010,38,275,28557,366.1153846,118.5480319
B-010,39,532,28557,366.1153846,118.5480319
B-010,40,283,28557,366.1153846,118.5480319
B-010,41,529,28557,366.1153846,118.5480319
B-010,42,243,28557,366.1153846,118.5480319
B-010,43,363,28557,366.1153846,118.5480319
B-010,44,366,28557,366.1153846,118.5480319
B-010,45,306,28557,366.1153846,118.5480319
B-010,46,531,28557,366.1153846,118.5480319
B-010,47,477,28557,366.1153846,118.5480319
B-010,48,412,28557,366.1153846,118.5480319
B-010,49,413,28557,366.1153846,118.5480319
B-010,50,161,28557,366.1153846,118.5480319
B-010,51,171,28557,366.1153846,118.5480319
B-010,52,314,28557,366.1153846,118.5480319
B-010,53,339,28557,366.1153846,118.5480319
B-010,54,307,28557,366.1153846,118.5480319
B-010,55,273,28557,366.1153846,118.5480319
B-010,56,545,28557,366.1153846,118.5480319
B-010,57,365,28557,366.1153846,118.5480319
B-010,58,239,28557,366.1153846,118.5480319
